mid,publish_time,user_name,user_link,content,source,weibo_link
4787407444772203,2022-07-04 07:19,TAPURPIE,https://weibo.com/5683312258?refer_flag=1001030103_,黄三【一些有感而发】   初步认识三三是源于《痛仰》又名《向生》那时候的我已经看了很多小说 但是这一本给我带来了不同的体验与感觉 特别是男主陈劲生 他带给我的感觉是非常强烈的 他不低头 顽强 抗争 向上 坚强 无畏 反抗 热烈 霸道 强势 拼博这些词是再合适他不过了 他现在也是我的No.1家里有非常多关于他的无料 我想要他充满我生活中 因为他就是这般的耀眼   后来想更加了解这位作者 我就进入了超话 后来看了精华帖 知道了进入粉丝群要八级  终于  2021年3月18日 进粉丝群三 里面很多小黄伞，让我找到了归属 我们大家都同样热爱一位作者 是缘分 也时常让我非常之感动 2022 5 1升为12   最后，经过时间的轮回，光影的照射，阳光的流逝，我们不应该让世俗的烟消与各种功能的利诱，让保持初心的我们而忘记了最终的初心是在哪里找寻？一直记得，我进来的最初的超话，大家没有这么多升级，而是分享生活，分享三三的点点滴滴，分享读书的快乐与小说的心得，这才是和谐的，而不是非和谐的，希望大家都能够记住自己，保持自己。这个时代，这个网络非常快，快到有时候真的会忘了自己，不过，我一直在。   希望，让保持初心的我们记得最终的初心在哪里找寻。 收起d,黄三超话,https://weibo.com/5683312258/LAFRKk1t1?refer_flag=1001030103_
4787345239310997,2022-07-04 03:11,柳醉宴,https://weibo.com/5151405777?refer_flag=1001030103_,上夜班最大的不适就是胃反抗 折磨人 熬夜都没出现过这么大的黑眼圈和眼袋晚上睡醒 第一个感觉是困 睁不开眼 第二个感觉就是恶心想吐 特别是闻到饭菜味就想吐 天气热一些散发出酸味的盒饭 就像人生攻击一样 每一拳都打在胃上每天固定一顿早饭 中午基本都在睡觉吃不上 晚上吃饭随缘看胃 不吃又容易胃酸分泌过多 一直烧的慌浑身难受 肚子还一直叫  吃又吃不下 一闻就想吐 太折磨 真是拿命赚钱 收起d,Note 9 Pro 一亿像素,https://weibo.com/5151405777/LAEfpD4dn?refer_flag=1001030103_
4787340218204991,2022-07-04 02:51,可太开心了-,https://weibo.com/5041305319?refer_flag=1001030103_,这半年都在不断给我上课 都在抽筋剥皮的拿走我看得很重的东西 我不反抗 拿走吧都拿走 ​,iPhone客户端,https://weibo.com/5041305319/LAE7jyquz?refer_flag=1001030103_
4787320563959169,2022-07-04 01:33,不是燕屿,https://weibo.com/5866557706?refer_flag=1001030103_,我通过填志愿这件事情意识到 我的拖延症真的很厉害 有时候我太爱偷懒了 分不清轻重缓急其次 我总是不能深入理解别人的话 有点不会表达的同时对别人不正确的意见也没有做到正确的反抗 我不能总是给自己找借口 不能总是等到最后一刻再做打算 不能轻而易举沾沾自喜 好多缺点 待删改 ​,nova7你在焦点在,https://weibo.com/5866557706/LADBCgBXz?refer_flag=1001030103_
4787313400611013,2022-07-04 01:05,小蜗de壳,https://weibo.com/7585621833?refer_flag=1001030103_,看完今天的鸡条好像懂了点 心是善良的人是好的 但是因为性格和美颜受到了很多优待 所以在允许的情况之下会有一些放肆 会挑剔会自我不会勉强 俗称“公主病” belike豌豆公主…但是如果在一些不是主场的情况下 会收敛自己 无条件忍耐不反抗 belike岭时期 灰姑娘一枚…,,https://weibo.com/7585621833/LADq42yX3?refer_flag=1001030103_
4787306907829359,2022-07-04 00:39,Larryonly,https://weibo.com/5622557761?refer_flag=1001030103_,为什么要被命运这般玩弄太可笑了无力反抗 ​,微博轻享版,https://weibo.com/5622557761/LADfAwQLZ?refer_flag=1001030103_
4787305593702559,2022-07-04 00:34,荔枝葡萄布丁,https://weibo.com/7758709584?refer_flag=1001030103_,嘎子  用亲吻想要确认老婆是听话的 是愿意为他妥协的 小天使也是真的爱他 不管多不愿意承认心动 接吻也没有一点反抗 甚至颤颤巍巍的抚摸了嘎的嘴唇  他好爱小恶魔呀 呜呜 ​,See微博客户端,https://weibo.com/7758709584/LADdtfxcH?refer_flag=1001030103_
4787303958711683,2022-07-04 00:27,ipuk7,https://weibo.com/6976286580?refer_flag=1001030103_,当坏情绪侵略我大脑时，我只能戴上耳机让音乐环绕我的耳朵直冲冲地进入我大脑，以此来对坏情绪做出反抗 ​,iPhone客户端,https://weibo.com/6976286580/LADaPAyj1?refer_flag=1001030103_
4787303195347871,2022-07-04 00:24,Hsu_alive,https://weibo.com/5087524686?refer_flag=1001030103_,你朋友喜欢的人 对你有过语言攻击(tmd同学留言你给我写丰腴只会暗话里骂人吗cnm)你却现在才意识到应该要反抗 于是就把那个人删了 这样做对吧 而且那个朋友也不太清醒 及时止损 从我做起🙌 ​,iPhone客户端,https://weibo.com/5087524686/LAD9BmrdZ?refer_flag=1001030103_
4787302540509758,2022-07-04 00:22,酷盖赫宇,https://weibo.com/5982031432?refer_flag=1001030103_,保安说看我在峡谷里面很可怜 老是被人欺负 又不懂反抗 但是却乐在其中😂 ​,iPhone客户端,https://weibo.com/5982031432/LAD8y28BU?refer_flag=1001030103_
4787301441605776,2022-07-04 00:17,满山都有雾,https://weibo.com/5773972377?refer_flag=1001030103_,我真的好想公开吐槽 遇到了神仙室友 寝室空调24度凉飕飕的我都要穿一件针织开衫 她晚上睡觉却要把自己的风扇打开…好窒息的声音嗡嗡嗡嗡响…直接反抗 开20度 ！ 2咸阳 ​,iPhone客户端,https://weibo.com/5773972377/LAD6M6JJC?refer_flag=1001030103_
4787297872775361,2022-07-04 00:03,李氧气Desi,https://weibo.com/5557667914?refer_flag=1001030103_,发现最近茶叶越喝越浓然后觉越睡越少也不是咱不想睡就是茶叶放多了这么多年了居然开始喜欢喝浓茶。。新买的茶叶一般 但包装挺好看的坚决反抗老胡同志的压迫哪里有压迫哪里就有反抗 ​,iPhone客户端,https://weibo.com/5557667914/LAD11bDZT?refer_flag=1001030103_
4787294797566864,2022-07-03 23:51,别听小陈的话,https://weibo.com/5357068080?refer_flag=1001030103_,今天又又跟妈妈吵架了 还是老样子 她想给我安排好一切 我继续反抗 冷静的时候又想了想 已经20了我到底要成为一个什么样子的人 三岁的时候妈妈让我学舞蹈 一跳就跳了十一年 还差一级我就能在15岁考下中国舞资格证 可我偏偏为了中考放弃了可笑的是 并没有考上心仪的高中 在一所离家一个小时车程的地方 我再一次不妥协 当时唯一的办法只有在高一期末以综合成绩转校 于是我拼了命的学 我把每次月考排名都稳在了班级前十 最后以年级15总分598转入了眉山中学 那是我第一次觉得自己不是不聪明 只是没努力 可还有比你更努力的人 当我以为我的成绩很不错的时候 我才发现这个分数在15班只能排列中下游 高强度的学习让我吃不消 可我为了自己的面子 我再一次不停地学 分数总能固定在五百分左右 那段日子我很开心 自己好像成为了学习不错的人  骄傲的确让人退步 高二我开始与其他班级的学生不停的玩耍 甚至在校外抽烟被处分 成绩降到了四百分 这一次一个月的停课让我没有从影响里面站起来 我选择了爸妈都不支持的艺术 就这样考了一个从未意料到的大学 也花费了家里不少的积蓄 但好在我没有不接受现实 甚至一度认为自己就是这样阶段的人 可妈妈总会说到“你明明是一个五六百分的料子 为什么要纵容自己成现在的样子” 的确是恨铁不成钢 还记得前几天我翻到以前写了五年的笔记 我的志愿从中央民族到了中国人大 是因为那几年我真的在发光 连我的志愿都在一起闪耀 后来我也再没有跟周围的人提起过以往在学习上的经历 最可怕的不是失去 而是曾经拥有 如果当时我听了妈妈的话 选择重新拿起笔埋头苦干 而不是归于堕落 我现在应该也在某一个领域成为炙热的人了 年轻人没有后悔药 路都是自己铺了又走的  所以活在当下 要继续开心继续努力！ 收起d,iPhone客户端,https://weibo.com/5357068080/LACW3vKuc?refer_flag=1001030103_
4787293078160935,2022-07-03 23:44,cynthia-娜娜,https://weibo.com/1756913975?refer_flag=1001030103_,#警察荣誉#这剧里面的妈，除了大为的母亲这位丈母娘也是挺令人窒息的夏洁应该和慧慧学一下，懂的反抗 ​,平安顺遂iPhone 11,https://weibo.com/1756913975/LACThyf1Z?refer_flag=1001030103_
4787281674637553,2022-07-03 22:59,王心怡啊啊啊,https://weibo.com/6345441257?refer_flag=1001030103_,惊弓的鸟啊真诚  善良  正义  反抗  控制  冲撞  时间  信仰欲望  谎言  嫉妒  傲慢  饕餮  欺骗  冷漠  贪婪喔  谁会做奔跑的马 法兹牛逼😶‍🌫️ L王心怡啊啊啊的微博视频 ​,iPhone客户端,https://weibo.com/6345441257/LACATjsrf?refer_flag=1001030103_
4787279639876054,2022-07-03 22:51,千脱-yf,https://weibo.com/2135987662?refer_flag=1001030103_,"猥琐男将女孩带入厕所意欲何为,女孩居然能没反抗  L千脱-yf的微博视频 ​",微博视频号,https://weibo.com/2135987662/LACxBFrdc?refer_flag=1001030103_
4787275726852509,2022-07-03 22:35,猫的夜市之是谁邮给我一只小象呀,https://weibo.com/5501991473?refer_flag=1001030103_,奋起反抗 ​,iPhone客户端,https://weibo.com/5501991473/LACrisKEl?refer_flag=1001030103_
4787273332428749,2022-07-03 22:26,换个名字吸吸欧气,https://weibo.com/1993584471?refer_flag=1001030103_,//@苦丁与松鼠:第九怕身后不安详 被买卖被婚配却无法反抗 明明一生为自由做抵抗 死后还要被捆绑,荣耀V20 4800万3D相机,https://weibo.com/1993584471/LACnrabPn?refer_flag=1001030103_
4787272664223580,2022-07-03 22:23,句丧,https://weibo.com/7552203102?refer_flag=1001030103_,日常短句文案  1、 喜乐万事宜零碎小日子 2、 欢迎收看今日碎碎念专栏 3、 记录是对生活的温柔反抗 4、今天我请客 请你热爱生活 5、明日天气晴，宜收集快乐。 6、日子很滚烫，又暖又明亮。 7、相册里记录的生活边角料。 8、把普通的日子过得浪漫一些。 9、 生活很鸡零狗碎，但也很幸福 10、 细腻的美好 藏在生活的各处 11、吃好，喝好，睡好，快乐人生。 12、 把温柔碾碎，放入生活的缝隙中 13、好生活值得你花更多的时间去等。#情感# 收起d,微博 weibo.com,https://weibo.com/7552203102/LACmmhIKg?refer_flag=1001030103_
4787270076334175,2022-07-03 22:13,赵丽颖的小迷兔,https://weibo.com/6553553938?refer_flag=1001030103_,#幸福到万家# 我的评分：新农村，新时代，慢慢都会好起来的，幸福就是一个小人物，她认为什么都要讲个“理”字。但是时代下有些糟粕是无法避免的，她用自己的力量让村里的婚闹取消了等等，她是勇敢的女性，面对压迫敢于反抗 ​,点评,https://weibo.com/6553553938/LACibqzO7?refer_flag=1001030103_
4787266960491764,2022-07-03 22:00,啊柳柳柳扭啊,https://weibo.com/6174641573?refer_flag=1001030103_,在家只能雇雇爸妈的小鸡来反抗 ​,HarmonyOS设备,https://weibo.com/6174641573/LACda23VG?refer_flag=1001030103_
4787266322436185,2022-07-03 21:58,迷人的仙女w,https://weibo.com/5688855533?refer_flag=1001030103_,#小王的❤️分享#希望大家都能够拥有不将就的人生 要拥有勇敢而炽热的二十多岁 日后回想起来 你会发现再也找不到这么勇敢而热烈的自己了。    如果一个人的二十多岁没有为了追求理想全力以赴过 即使遇到打击和泼冷水也依然坚持理想 哪怕失败了也没关系 因为你勇敢过了 如果一个人的二十多岁没有为了一场爱情奋不顾身过，不顾一切去喜欢一个人 也是一件遗憾的事  哪怕没有结果 可是至少你勇敢的争取过了。如果一个人的二十多岁没有为了实现理想而努力反抗  为了读书学习去争取 为了自己想做的事去争取 哪怕遇到父母反对 身边人的质疑  去选择自己想要的生活  那会是一种遗憾 日后回想起来 你会发现自己在按部就班的生活 从来没有为了自己想要的而去努力争取，希望大家都能够拥有懂得反抗的人生。有人二十多岁听从父母的 大学毕业结婚生子 当然我说的这类人不是因为遇到了爱情 而是按照父母的意愿 有人本来是想要自己创业的 但却因为身边人的反对 打击而放弃选择了安安稳稳的生活 甚至在不想结婚时 选择了妥协。想想这是你想要的吗？如果不是 那就要努力去对抗，明明二十多岁拥有无限的可能 总不能什么也不做 就被一种生活而限制了吧。你来人间这一趟是要发光发热的，而不是让你随波逐流的，你必须要为了自己想要的拼尽全力才有资格说自己不行。       当你开始有想法有主见时 没有随波逐流就已经是一种与众不同的选择了，所以不要怕外界的声音 无论做什么只要你拼尽全力的争取过，就不叫遗憾了，至于结果也不用“成功和失败”来定义 因为这是勇敢的你 是那些不够勇敢的人没有的品质 这样的你在发光。这个世界上能够清晰的知道自己想要什么去努力的人并不多，能够坚持到最后的人更少，中途有人认输，就有人一往无前，坚持到最后的就是赢家。 收起d,iPhone客户端,https://weibo.com/5688855533/LACc8adLj?refer_flag=1001030103_
4787265547272945,2022-07-03 21:55,-今天晒豆角了吗-,https://weibo.com/5319118295?refer_flag=1001030103_,有些事情一直忘不掉，写出来也许会好过些。如果还不行，就再写一次。再一次。就像做梦那样，有的梦会重复做。  很多时候我都在想 连教师都需要考教师资格证 可是父母却不需要任何测试 连岗前培训都没有从回家到现在 我好不开心 我觉得我快要被淹没了 喘不过气来“不要梳这个头发”“你穿的都是些啥衣服”“不要穿短裤 不要穿短裙”“为什么别人可以考400 为什么二本的学生也可以考上985 你个211的啥也考不上” “你不知道这个专业难考吗 为什么要选这个”“让你当老师 为什么不听”一句又一句 妄图掌控我的人生 连我的穿着和发型都妄图掌控 从小到大 从你们嘴里出来的话从来没有夸奖 从来 没有 ...你们总是不满意 无论我做什么都是错的 你们总是在说我很差劲 我是全世界最差的一个 是啊 这么多年 我也觉得我好差 我处处不如人 不漂亮 成绩不好 不会做人 这不都是你们说给我的吗还有 我的喜欢 我的梦想 你们把他们贬低的一文不值考第一的时候你们说 这个分数不行不考第一的时候你们问为什么别人能考第一这次也是一样 没考上的时候你们讲说 如果你们早知道这个专业难考 就不让我报这个是呀 多么轻飘飘的一句话啊 一边质疑着我不努力一边向我证明你们为我选的道路是多么多么的正确性这么多年我奋力反抗 我选了一条与你们想的截然不同的路 我想证明我是对的 我想证明我可以过的很好不过现实也狠狠的打了我的脸 是啊这次失败 你们又能耀武扬威的讲说你们给我选的路到底有多正确啦 每一次轻飘飘的一句 我们都是为了你好 让我哑口无言口口声声打着都是为你好的旗号却做一把慢性切割你的刀 这样的亲情真是令人作呕到底为什么我会变成现在这样 社恐 缺乏安全感 自卑 缺爱  自私  原来你们永远都不知道 这些年什么恶毒的话没有对我说过 连你穿的像个站台的这种话都说过啦那些话就像一把淬了毒的刀 伤口会腐烂流血 会愈合 但是那个疤永远都消不掉 永远我已经22岁了 我已经是一个成年人 我的人生路还是让我自己来吧  如果可以选择 我宁愿我从来没来过 或者就死在十八岁   活着一点都不幸福我说我这辈子不结婚 你们真的不知道为什么吗永远不要爱 永远永远...这辈子不要做父母 不要变得像他们一样糟糕...我快要无法呼吸了 密不透风  想逃走... 收起d,月球清洁工Android,https://weibo.com/5319118295/LACaSuw1z?refer_flag=1001030103_
4787264880121084,2022-07-03 21:52,以翔永念,https://weibo.com/5568230063?refer_flag=1001030103_,感谢当时的反抗 不然就没有现在的阿令了,nova4e 3200W立体美颜,https://weibo.com/5568230063/LAC9O0vuY?refer_flag=1001030103_
4787264061966299,2022-07-03 21:49,七七的甜剧小屋,https://weibo.com/5990887560?refer_flag=1001030103_,#韩剧#女孩子一定要学会保护好自己，遭遇性骚扰一定要学会大声呵斥和反抗 L七七的甜剧小屋的微博视频 ​,微博视频号,https://weibo.com/5990887560/LAC8u8fwv?refer_flag=1001030103_
4787256202887933,2022-07-03 21:18,绯樱闲安,https://weibo.com/5642201812?refer_flag=1001030103_,学会反抗   可笑我话到嘴边说不出 ​,HUAWEI Mate 40 Pro,https://weibo.com/5642201812/LABVOc7hz?refer_flag=1001030103_
4787253354168819,2022-07-03 21:06,每天都是最甜的实验狗,https://weibo.com/2815726842?refer_flag=1001030103_,局外人&鼠疫存在 荒诞 选择 反抗 ​,微博轻享版,https://weibo.com/2815726842/LABRdhuv1?refer_flag=1001030103_
4787252398394519,2022-07-03 21:02,也太疯狂了,https://weibo.com/5503043165?refer_flag=1001030103_,要学会，怎么去保护我自己，一定能再让自己受到伤害，还懦弱地不敢反抗 ​,HUAWEI P30,https://weibo.com/5503043165/LABPFzdNt?refer_flag=1001030103_
4787249084371093,2022-07-03 20:49,社恐中期患者,https://weibo.com/6266633952?refer_flag=1001030103_,#幸福到万家#因为从小就这样，所以从没想过反抗 ​,OPPO A11,https://weibo.com/6266633952/LABKkil7v?refer_flag=1001030103_
4787248580532546,2022-07-03 20:47,画个圈圈许愿呀,https://weibo.com/7725186696?refer_flag=1001030103_,好骂//@郑观邪:我们的国民， 一边骂国内的一刀切政策 ，还不敢反抗 ，最多私下里骂骂各地防疫政策诅咒几句，一边看到别人反抗了，又开始急眼，说 我们都没有正面刚过，你一个外国人凭什么撒泼？ 我们全体国民都没有做到的事，你凭什么去做？,iPhone客户端,https://weibo.com/7725186696/LABJw2exs?refer_flag=1001030103_
4787248568732654,2022-07-03 20:47,雨文家的YB-所愿皆所得,https://weibo.com/2612648311?refer_flag=1001030103_,#幸福到万家#被欺负了几十年，还学不会反抗 ​,,https://weibo.com/2612648311/LABJuADLg?refer_flag=1001030103_
4787246173523550,2022-07-03 20:38,傲了个姣,https://weibo.com/2341173731?refer_flag=1001030103_,工作的事上班时间不能说非得晚上说，睡的比鹰晚起的比狗早，这就是为什么要让孩子好好学习的理由了，可不能受社会主义压迫又无力反抗 2北京·北京邮电大学 ​,iPhone客户端,https://weibo.com/2341173731/LABFDeMDs?refer_flag=1001030103_
4787245813337349,2022-07-03 20:36,娱音时尚妞,https://weibo.com/5328667633?refer_flag=1001030103_,#何幸福报警#村里这些人一波一波的找他，他可能也真不是故意踢庆来那么狠的 ，剧情是越来越精彩了何幸福终于气不过选择反抗 #幸福到万家# ​,,https://weibo.com/5328667633/LABF3e0cd?refer_flag=1001030103_
4787244877481733,2022-07-03 20:33,Powerpuffxx,https://weibo.com/7734905342?refer_flag=1001030103_,好米好喜欢开学我也要反抗 ​,🫧iPhone 13 Pro Max,https://weibo.com/7734905342/LABDxvol7?refer_flag=1001030103_
4787244651515967,2022-07-03 20:32,那日蒲公英的约定,https://weibo.com/7720227047?refer_flag=1001030103_,#何幸福报警# 剧情是越来越精彩了，何幸福终于气不过选择反抗 #幸福到万家# ​​​,新浪微博4G版,https://weibo.com/7720227047/LABDb6mn5?refer_flag=1001030103_
4787238066458402,2022-07-03 20:06,多嘉点草莓,https://weibo.com/7228228907?refer_flag=1001030103_,有的狗狗被主人当作孩子宠 而有的狗狗哪怕活生生被主人打死也不反抗 ​,iPhone客户端,https://weibo.com/7228228907/LABsyr67M?refer_flag=1001030103_
4787232680187316,2022-07-03 19:44,CHENFANG01257,https://weibo.com/5651836600?refer_flag=1001030103_,（接上文）→ 之婚姻原貌。话说与真相同时到来的，还有不断涌现的更多谜团。顺便说一句，其中的第一个关键点是两个孩子到底是谁杀害的？——按照克里斯最初公开的说法，他坚称孩子是夏伦杀死的，而自己则迫于无奈才冲动杀妻。可是太多的线索推翻了克里斯的供词。首先警方发现夏伦的尸体上没有反抗 ​,新版微博 weibo.com,https://weibo.com/5651836600/LABjS0MJe?refer_flag=1001030103_
4787229019083345,2022-07-03 19:30,hhLucifer,https://weibo.com/6067016484?refer_flag=1001030103_,#南京工业大学放假#哪里有压迫哪里就有反抗 ​,nova7你在焦点在,https://weibo.com/6067016484/LABdXC6Zz?refer_flag=1001030103_
4787224375461354,2022-07-03 19:11,快拉倒吧这像话吗,https://weibo.com/1979983815?refer_flag=1001030103_,码：在背刺中学会反抗 L快拉倒吧这像话吗的微博视频 ​,微博视频号,https://weibo.com/1979983815/LAB6tmUKm?refer_flag=1001030103_
4787219585567634,2022-07-03 18:52,SeanWPPPPP,https://weibo.com/6519140930?refer_flag=1001030103_,反抗 LSeanWPPPPP的微博视频 ​,快乐打工的HarmonyOS设备,https://weibo.com/6519140930/LAAYKnmoy?refer_flag=1001030103_
4787214942736631,2022-07-03 18:34,我要吃遍全世界ww,https://weibo.com/5759147413?refer_flag=1001030103_,每走一步小腿都很反抗 ​,iPhone客户端,https://weibo.com/5759147413/LAARgbtVd?refer_flag=1001030103_
4787209570355217,2022-07-03 18:12,纪云禾疯狂梦女,https://weibo.com/5795060841?refer_flag=1001030103_,感谢我妈 我这两天就是肉体十分痛苦 精神也不想反抗 随便吧 只要不晕倒 我都可以忍好憋屈啊靠 ​,HUAWEI Mate 40 Pro,https://weibo.com/5795060841/LAAIB1upj?refer_flag=1001030103_
4787208211400845,2022-07-03 18:07,还是好想念你呢,https://weibo.com/5519620078?refer_flag=1001030103_,又或许是因为你们只想要一个可以掌控的人而我每每感受到被左右，就会想开始反抗 ​,Android,https://weibo.com/5519620078/LAAGp5Sqh?refer_flag=1001030103_
4787204675079004,2022-07-03 17:53,听风融于夏,https://weibo.com/7335254229?refer_flag=1001030103_,重温了之前的运动会 我妹蒙起眼来就像只人畜无害求贴贴的小动物 你怎么动她她都不会反抗 呜呜 我真的好爱 ​,微博轻享版,https://weibo.com/7335254229/LAAAHljhq?refer_flag=1001030103_
4787201161036972,2022-07-03 17:39,爱囤货的卷卷,https://weibo.com/7401083521?refer_flag=1001030103_,你越反抗 越会被你反抗的东西同化《十三邀》 ​,,https://weibo.com/7401083521/LAAv24lLm?refer_flag=1001030103_
4787201101008033,2022-07-03 17:39,抬起影视-升,https://weibo.com/3620054410?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (11)  L抬起影视-升的微博视频 ​,微博视频号,https://weibo.com/3620054410/LAAuW4eeB?refer_flag=1001030103_
4787200976226734,2022-07-03 17:38,平静影视-升,https://weibo.com/2019202523?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (10)  L平静影视-升的微博视频 ​,微博视频号,https://weibo.com/2019202523/LAAuJq7Rc?refer_flag=1001030103_
4787200899682087,2022-07-03 17:38,朋友影视-升,https://weibo.com/2804152603?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (8)  L朋友影视-升的微博视频 ​,微博视频号,https://weibo.com/2804152603/LAAuBECKH?refer_flag=1001030103_
4787200887624546,2022-07-03 17:38,忧伤影视-升,https://weibo.com/3499380882?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (7)  L忧伤影视-升的微博视频 ​,微博视频号,https://weibo.com/3499380882/LAAuAvZuy?refer_flag=1001030103_
4787200791676204,2022-07-03 17:37,要么影视-升,https://weibo.com/3602924214?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (6)  L要么影视-升的微博视频 ​,微博视频号,https://weibo.com/3602924214/LAAur723y?refer_flag=1001030103_
4787200635441115,2022-07-03 17:37,放狼影视-升,https://weibo.com/3614132335?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (5)  L放狼影视-升的微博视频 ​,微博视频号,https://weibo.com/3614132335/LAAubmPtV?refer_flag=1001030103_
4787200555746365,2022-07-03 17:36,守护影视-升,https://weibo.com/3508834210?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (3)  L守护影视-升的微博视频 ​,微博视频号,https://weibo.com/3508834210/LAAu3o6Tj?refer_flag=1001030103_
4787200526653359,2022-07-03 17:36,留言影视-升,https://weibo.com/3525412715?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (2)  L留言影视-升的微博视频 ​,微博视频号,https://weibo.com/3525412715/LAAu0rUQf?refer_flag=1001030103_
4787200523504247,2022-07-03 17:36,伟业影视-升,https://weibo.com/2008507675?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (4)  L伟业影视-升的微博视频 ​,微博视频号,https://weibo.com/2008507675/LAAu0eHC7?refer_flag=1001030103_
4787200410259787,2022-07-03 17:36,快乐影视-升,https://weibo.com/2899136595?refer_flag=1001030103_,韩国犯罪片，偏远山村的人们道德沦丧，全村唯一女性发起复仇反抗 (1)  L快乐影视-升的微博视频 ​,微博视频号,https://weibo.com/2899136595/LAAtP15A7?refer_flag=1001030103_
